GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1018044219,20211208,202112,2021,2021.926,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,UKR,UKRAINIAN,UKR,,,,,,,,1,20,20,2,1,3.0,110,9,110,-1.76142628175574,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,20211208,http://english.sina.com/world/am/2021-12-08/detail-ikyamrmy7524596.shtml,20211208003000,20211208044500,1,en.ce.cn,HTTP://en.ce.cn/main/latest/202112/08/t20211208_37153589.shtml,3,551,638,587,1,100,2344,-1.51515151515152,,
1018044219,20211208,202112,2021,2021.926,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,UKR,UKRAINIAN,UKR,,,,,,,,1,20,20,2,1,3.0,110,9,110,-1.76142628175574,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,20211208,http://english.sina.com/world/am/2021-12-08/detail-ikyamrmy7524596.shtml,20211208003000,20211208023000,1,en.people.cn,http://en.people.cn/n3/2021/1208/c90000-9929942.html,3,280,367,316,1,100,2161,-1.9718309859155,,
1018044219,20211208,202112,2021,2021.926,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,UKR,UKRAINIAN,UKR,,,,,,,,1,20,20,2,1,3.0,110,9,110,-1.76142628175574,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,20211208,http://english.sina.com/world/am/2021-12-08/detail-ikyamrmy7524596.shtml,20211208003000,20211208003000,1,sina.com,http://english.sina.com/world/am/2021-12-08/detail-ikyamrmy7524596.shtml,2,172,259,208,1,100,1981,-1.79640718562875,,
1018044219,20211208,202112,2021,2021.926,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,UKR,UKRAINIAN,UKR,,,,,,,,1,20,20,2,1,3.0,110,9,110,-1.76142628175574,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,20211208,http://english.sina.com/world/am/2021-12-08/detail-ikyamrmy7524596.shtml,20211208003000,20211208021500,1,chinadaily.com.cn,http://europe.chinadaily.com.cn/a/202112/08/WS61b0094ea310cdd39bc7a006.html,2,224,311,260,1,100,2046,-1.78041543026707,,
1018044219,20211208,202112,2021,2021.926,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,UKR,UKRAINIAN,UKR,,,,,,,,1,20,20,2,1,3.0,110,9,110,-1.76142628175574,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,20211208,http://english.sina.com/world/am/2021-12-08/detail-ikyamrmy7524596.shtml,20211208003000,20211208020000,1,chinadaily.com.cn,http://global.chinadaily.com.cn/a/202112/08/WS61b0094ea310cdd39bc7a006.html,2,224,311,260,1,100,2046,-1.78041543026707,,
1018044219,20211208,202112,2021,2021.926,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,UKR,UKRAINIAN,UKR,,,,,,,,1,20,20,2,1,3.0,110,9,110,-1.76142628175574,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,20211208,http://english.sina.com/world/am/2021-12-08/detail-ikyamrmy7524596.shtml,20211208003000,20211208020000,1,chinadaily.com.cn,http://usa.chinadaily.com.cn/a/202112/08/WS61b0094ea310cdd39bc7a006.html,2,224,311,260,1,100,2046,-1.78041543026707,,
1018181629,20211208,202112,2021,2021.926,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,UKR,UKRAINE,UKR,,,,,,,,0,60,60,6,2,6.0,60,3,60,-5.17797211249921,4,"Donbass, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,4,"Donbass, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,4,"Donbass, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,20211208,https://www.businessinsider.com/biden-us-not-obligated-war-russia-invades-ukraine-2021-12,20211208181500,20211208183000,1,msn.com,http://www.msn.com/en-us/news/world/biden-says-the-us-won-t-put-troops-on-ground-even-if-russia-invades-ukraine/ar-AARCfGV,17,3025,3074,3060,1,100,4290,-5.16499282639886,,
1018044219,20211208,202112,2021,2021.926,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,UKR,UKRAINIAN,UKR,,,,,,,,1,20,20,2,1,3.0,110,9,110,-1.76142628175574,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,46.1956,6.14811,-2552151,20211208,http://english.sina.com/world/am/2021-12-08/detail-ikyamrmy7524596.shtml,20211208003000,20211208003000,1,news.cn,http://www.news.cn/english/2021-12/08/c_1310357664.htm,3,576,663,612,1,100,2404,-1.5,,
1018144540,20211208,202112,2021,2021.926,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,26,26,2,1,4.0,20,2,20,-3.84615384615385,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20211208,https://www.theguardian.com/world/2021/dec/08/russia-talks-of-rapid-ukraine-discussions-after-biden-putin-summit,20211208141500,20211208183000,1,biztoc.com,https://biztoc.com/p/w95xaf9q,1,0,22,15,1,100,115,-3.84615384615385,,
1018081763,20211208,202112,2021,2021.926,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,46,46,4,1,7.0,35,5,35,-2.21321459440801,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20211208,https://www.thestar.com.my/business/business-news/2021/12/08/oil-prices-ease-as-investors-wait-for-assessment-of-omicron039s-impact,20211208060000,20211208064500,1,inquirer.net,https://business.inquirer.net/335976/oil-prices-ease-as-investors-wait-for-assessment-of-omicrons-impact,3,1771,1782,1746,1,50,5822,-0.95238095238095,,
