GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1054385915,20220716,202207,2022,2022.537,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,194,194,19,4,-10.0,8,1,8,-2.88461538461539,4,"Donbas, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,4,"Nikopol, Tverskaya Oblast', Russia",RS,RS77,56.1781,32.0898,162954,4,"Nikopol, Tverskaya Oblast', Russia",RS,RS77,56.1781,32.0898,162954,20220716,http://thepeninsulaqatar.com/article/16/07/2022/russia-says-its-stepping-up-operations-as-more-rockets-hit-ukraine,20220716200000,20220716200000,1,thepeninsulaqatar.com,http://thepeninsulaqatar.com/article/16/07/2022/russia-says-its-stepping-up-operations-as-more-rockets-hit-ukraine,1,0,58,54,1,80,1920,-2.88461538461539,,
1054378007,20220716,202207,2022,2022.537,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,0,10,10,1,1,0.0,30,5,30,-5.81459376072955,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Dnipro, Ukraine (general), Ukraine",UP,UP00,46.4975,32.3086,-2902197,4,"Dnipro, Ukraine (general), Ukraine",UP,UP00,46.4975,32.3086,-2902197,20220716,https://www.theepochtimes.com/russia-says-it-is-stepping-up-operations-as-more-rockets-hit-ukraine_4602377.html,20220716180000,20220716234500,1,voiceofvienna.org,http://voiceofvienna.org/2022/07/17/russia-says-it-will-ramp-up-operations-as-rockets-pound-ukraine/,25,4806,4817,4825,1,60,4883,-6.07940446650124,,
1054300499,20220716,202207,2022,2022.537,QATMED,AL JAZEERA,QAT,,,,,MED,,,UKR,UKRAINE,UKR,,,,,,,,1,194,194,19,4,-10.0,8,1,8,-6.06741573033708,4,"Dnipro, Ukraine (general), Ukraine",UP,UP00,46.4975,32.3086,-2902197,4,"Dnipro, Ukraine (general), Ukraine",UP,UP00,46.4975,32.3086,-2902197,1,Russia,RS,RS,60.0,100.0,RS,20220716,http://www.msn.com/en-nz/news/world/three-killed-in-russian-missile-attack-on-dnipro-governor/ar-AAZD0TZ,20220716014500,20220716014500,1,msn.com,http://www.msn.com/en-nz/news/world/three-killed-in-russian-missile-attack-on-dnipro-governor/ar-AAZD0TZ,3,218,358,318,1,80,2624,-6.06741573033708,,
1054330819,20220716,202207,2022,2022.537,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,0,25,25,2,1,-0.3,10,1,10,-6.03112840466926,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20220716,http://www.rightspeak.net/2022/07/ukraines-allies-ask-whether-western.html,20220716084500,20220716084500,1,rightspeak.net,http://www.rightspeak.net/2022/07/ukraines-allies-ask-whether-western.html,7,1865,2011,1948,1,100,3094,-6.03112840466926,,
1054292029,20220716,202207,2022,2022.537,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,1,194,194,19,4,-10.0,18,8,18,-5.53847625314624,1,Russia,RS,RS,60.0,100.0,RS,4,"Dnipro, Ukraine (general), Ukraine",UP,UP00,46.4975,32.3086,-2902197,4,"Dnipro, Ukraine (general), Ukraine",UP,UP00,46.4975,32.3086,-2902197,20220716,https://article.wn.com/view/2022/07/16/Ukrainian_city_grieves_4yearold_girl_after_Russian_missile_a/,20220716003000,20220716003000,1,wn.com,https://article.wn.com/view/2022/07/16/Ukrainian_city_grieves_4yearold_girl_after_Russian_missile_a/,1,80,198,228,1,100,348,-11.1111111111111,,
1054367457,20220716,202207,2022,2022.537,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,110,110,11,3,-2.0,6,1,6,7.01754385964912,1,Russia,RS,RS,60.0,100.0,RS,1,Belarus,BO,BO,53.0,28.0,BO,1,Russia,RS,RS,60.0,100.0,RS,20220716,https://article.wn.com/view/2022/07/16/russia_8217s_neighbors_seeking_eu_or_china_protection/,20220716154500,20220716154500,1,wn.com,https://article.wn.com/view/2022/07/16/russia_8217s_neighbors_seeking_eu_or_china_protection/,1,351,370,359,0,60,345,7.01754385964912,,
1054326549,20220716,202207,2022,2022.537,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,1,194,194,19,4,-10.0,8,1,8,-6.38297872340425,1,Ukraine,UP,UP,49.0,32.0,UP,1,Russia,RS,RS,60.0,100.0,RS,1,Ukraine,UP,UP,49.0,32.0,UP,20220716,https://biztoc.com/p/5ixz58uh,20220716074500,20220716074500,1,biztoc.com,https://biztoc.com/p/5ixz58uh,1,0,46,24,1,80,243,-6.38297872340425,,
1054354909,20220716,202207,2022,2022.537,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,163,163,16,4,-8.0,10,1,10,-1.74639331814731,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,20220716,https://capital.com/top-oil-stocks,20220716131500,20220716131500,1,capital.com,https://capital.com/top-oil-stocks,6,2027,2056,2016,1,100,8514,-1.74639331814731,,
1054362579,20220716,202207,2022,2022.537,RUS,RUSSIA,RUS,,,,,,,,UKR,ODESA,UKR,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-3.86904761904762,4,"Stavropol, Stavropol'skiy Kray, Russia",RS,RS70,45.0428,41.9734,-3011273,4,"Stavropol, Stavropol'skiy Kray, Russia",RS,RS70,45.0428,41.9734,-3011273,4,"Stavropol, Stavropol'skiy Kray, Russia",RS,RS70,45.0428,41.9734,-3011273,20220716,https://charter97.org/en/news/2022/7/16/506892/,20220716144500,20220716144500,1,charter97.org,https://charter97.org/en/news/2022/7/16/506892/,4,357,314,320,1,100,1983,-3.86904761904762,,
1054340112,20220716,202207,2022,2022.537,RUS,RUSSIAN,RUS,,,,,,,,UKR,KYIV,UKR,,,,,,,,1,42,42,4,1,1.9,10,1,10,-4.03225806451612,4,"Mozyr, Kaliningradskaya Oblast', Russia",RS,RS23,54.4424,21.4757,-2960880,4,"Mozyr, Kaliningradskaya Oblast', Russia",RS,RS23,54.4424,21.4757,-2960880,4,"Mozyr, Kaliningradskaya Oblast', Russia",RS,RS23,54.4424,21.4757,-2960880,20220716,https://charter97.org/en/news/2022/7/16/506900/,20220716103000,20220716103000,1,charter97.org,https://charter97.org/en/news/2022/7/16/506900/,4,314,416,383,1,100,727,-4.03225806451612,,
