GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1040087901,20220419,202204,2022,2022.2986,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,1,190,190,19,4,-10.0,5,1,5,-4.5,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Malinovka, Odes'ka Oblast, Ukraine",UP,UP17,46.9426,30.3835,-1045710,4,"Malinovka, Odes'ka Oblast, Ukraine",UP,UP17,46.9426,30.3835,-1045710,20220419,http://sana.sy/en/?p=269782,20220419114500,20220419114500,1,sana.sy,http://sana.sy/en/?p=269782,6,1089,1125,1115,1,50,1331,-4.5,,
1040107084,20220419,202204,2022,2022.2986,RUS,MOSCOW,RUS,,,,,,,,USAGOV,JOE BIDEN,USA,,,,,GOV,,,0,46,46,4,1,7.0,16,2,16,-5.5072463768116,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,1,United States,US,US,39.828175,-98.5795,US,4,"Luhansk, Luhans'ka Oblast', Ukraine",UP,UP14,48.567,39.3171,-1045160,20220419,http://www.arirang.co.kr/News/News_View.asp?sys_lang=Eng&nseq=297594,20220419134500,20220419134500,1,arirang.co.kr,http://www.arirang.co.kr/News/News_View.asp?sys_lang=Eng&nseq=297594,10,1770,1645,1712,1,80,2115,-5.5072463768116,,
1040107084,20220419,202204,2022,2022.2986,RUS,MOSCOW,RUS,,,,,,,,USAGOV,JOE BIDEN,USA,,,,,GOV,,,0,46,46,4,1,7.0,16,2,16,-5.5072463768116,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,1,United States,US,US,39.828175,-98.5795,US,4,"Luhansk, Luhans'ka Oblast', Ukraine",UP,UP14,48.567,39.3171,-1045160,20220419,http://www.arirang.co.kr/News/News_View.asp?sys_lang=Eng&nseq=297594,20220419134500,20220419141500,1,arirang.com,http://www.arirang.com/News/News_View.asp?sys_lang=Eng&nseq=297594,10,1770,1645,1712,1,80,2115,-5.5072463768116,,
1040025010,20220419,202204,2022,2022.2986,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,1712,171,17,4,-9.2,16,2,16,-4.11928651059086,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,49.8407,24.0305,-1045268,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,49.8407,24.0305,-1045268,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,49.8407,24.0305,-1045268,20220419,http://www.china.org.cn/world/2022-04/19/content_78172935.htm,20220419021500,20220419021500,1,china.org.cn,http://www.china.org.cn/world/2022-04/19/content_78172935.htm,2,148,232,163,1,100,786,-3.6231884057971,,
1040011939,20220419,202204,2022,2022.2986,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,154,154,15,4,-7.2,200,25,200,-3.62853430591018,1,Russia,RS,RS,60.0,100.0,RS,1,China,CH,CH,35.0,105.0,CH,1,Russia,RS,RS,60.0,100.0,RS,20220419,https://www.nhregister.com/news/article/White-House-commits-to-barring-anti-satellite-17089255.php,20220419003000,20220419030000,1,elpasoinc.com,http://www.elpasoinc.com/white-house-commits-to-barring-anti-satellite-missile-tests/article_1eec110b-0ec2-5371-94d0-7aaa2ab9908b.html,6,1309,1388,1341,1,80,4159,-3.72578241430701,,
1040025005,20220419,202204,2022,2022.2986,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,62,62,6,2,7.4,56,5,52,-2.83731719586339,1,Russia,RS,RS,60.0,100.0,RS,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20220419,https://gazette.com/news/us-world/msnbc-analyst-malcolm-nance-reveals-he-joined-fight-in-ukraine/article_45a0afa3-c57a-516a-8562-89f1a07c523a.html,20220419021500,20220419120000,1,msn.com,http://www.msn.com/en-us/news/politics/former-msnbc-analyst-joins-ukrainian-resistance-fighting-russian-forces/ar-AAWmDQG,1,57,27,21,1,100,1468,-3.2,,
1040083262,20220419,202204,2022,2022.2986,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,1,111,111,11,3,-2.0,45,7,45,-7.78325123152709,4,"Donbas, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,4,"Donbas, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,4,"Donbas, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,20220419,http://www.msn.com/en-us/news/world/putin-gives-honorary-title-to-russian-brigade-accused-of-war-crimes-in-bucha/ar-AAWmzup,20220419111500,20220419111500,1,msn.com,http://www.msn.com/en-us/news/world/putin-gives-honorary-title-to-russian-brigade-accused-of-war-crimes-in-bucha/ar-AAWmzup,8,1353,1375,1317,1,70,2703,-7.81609195402303,,
1040135096,20220419,202204,2022,2022.2986,PRTELI,ANTONIO GUTERRES,PRT,,,,,ELI,,,UKR,UKRAINE,UKR,,,,,,,,0,20,20,2,1,3.0,50,4,50,-4.69815152134222,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,20220419,https://www.hometownlife.com/story/news/politics/2022/04/19/ukraine-russia-invasion-live-updates/7363674001/,20220419164500,20220419193000,1,msn.com,http://www.msn.com/en-us/news/world/russias-new-attacks-are-prelude-to-donbas-push-us-says-cease-fire-urged-for-orthodox-easter-ukraine-live-updates/ar-AAWmeGI,18,4247,4321,4275,1,100,8697,-4.52586206896552,,
1040025010,20220419,202204,2022,2022.2986,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,1712,171,17,4,-9.2,16,2,16,-4.11928651059086,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,49.8407,24.0305,-1045268,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,49.8407,24.0305,-1045268,4,"Lviv, L'vivs'ka Oblast', Ukraine",UP,UP15,49.8407,24.0305,-1045268,20220419,http://www.china.org.cn/world/2022-04/19/content_78172935.htm,20220419021500,20220419021500,1,saharasamay.com,http://www.saharasamay.com/world-news/676641013/russia-says-foreign-weapons-destroyed-near-ukraine-s-lviv.html,3,162,246,177,1,60,863,-4.61538461538462,,
1040083262,20220419,202204,2022,2022.2986,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,1,111,111,11,3,-2.0,45,7,45,-7.78325123152709,4,"Donbas, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,4,"Donbas, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,4,"Donbas, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,20220419,http://www.msn.com/en-us/news/world/putin-gives-honorary-title-to-russian-brigade-accused-of-war-crimes-in-bucha/ar-AAWmzup,20220419111500,20220419183000,1,abc17news.com,https://abc17news.com/news/national-world/cnn-europe-mideast-africa/2022/04/19/putin-gives-honorary-title-to-russian-brigade-accused-of-war-crimes-in-bucha/,6,1158,1180,1122,1,70,2611,-7.69230769230767,,
