GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1036683631,20220330,202203,2022,2022.2466,IGOWSTNAT,NORTH ATLANTIC TREATY ORGANIZATION,WST,NAT,,,,IGO,,,RUS,RUSSIA,RUS,,,,,,,,0,46,46,4,1,7.0,10,1,10,0.51546391752577,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20220330,http://en.people.cn/n3/2022/0330/c90000-10077616.html,20220330020000,20220330020000,1,en.people.cn,http://en.people.cn/n3/2022/0330/c90000-10077616.html,7,2848,2919,2900,1,100,6218,0.51546391752577,,
1036731191,20220330,202203,2022,2022.2466,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,0,141,141,14,3,-6.5,44,6,44,-4.82249277946837,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,20220330,https://www.naharnet.com:443/stories/en/288827-russian-pledge-to-scale-back-in-ukraine-draws-skepticism,20220330084500,20220330100000,1,ptinews.com,http://ptinews.com/news/13243334_Russian-pledge-to-scale-back-in-Ukraine-draws-skepticism.html,10,2858,2922,2829,1,80,6554,-4.61393596986817,,
1036716855,20220330,202203,2022,2022.2466,RUS,RUSSIAN,RUS,,,,,,,,TUR,TURKEY,TUR,,,,,,,,1,45,45,4,1,5.0,24,3,24,-0.3456258380253,4,"Lugansk, Luhans'ka Oblast', Ukraine",UP,UP14,48.567,39.3171,-1045160,4,"Lugansk, Luhans'ka Oblast', Ukraine",UP,UP14,48.567,39.3171,-1045160,4,"Lugansk, Luhans'ka Oblast', Ukraine",UP,UP14,48.567,39.3171,-1045160,20220330,http://www.china.org.cn/world/Off_the_Wire/2022-03/30/content_78138890.htm,20220330070000,20220330070000,1,china.org.cn,http://www.china.org.cn/world/Off_the_Wire/2022-03/30/content_78138890.htm,2,190,258,335,1,80,3820,-0.3338898163606,,
1036860395,20220330,202203,2022,2022.2466,EGY,EGYPT,EGY,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,40,40,4,1,1.0,30,6,30,2.24205234669655,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20220330,http://www.china.org.cn/world/Off_the_Wire/2022-03/31/content_78139656.htm,20220330214500,20220330214500,1,china.org.cn,http://www.china.org.cn/world/Off_the_Wire/2022-03/31/content_78139656.htm,1,0,32,24,1,50,1240,1.97044334975369,,
1036869047,20220330,202203,2022,2022.2466,EUR,EUROPEAN,EUR,,,,,,,,UKR,KIEV,UKR,,,,,,,,1,10,10,1,1,0.0,4,1,4,0.0,4,"Ljubljana, Slovenia (general), Slovenia",SI,SI00,46.0553,14.5144,-87271,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,20220330,http://www.chinaview.cn/europe/20220331/473b70e4c0fa496eb735476aa430611c/c.html,20220330230000,20220330230000,1,chinaview.cn,http://www.chinaview.cn/europe/20220331/473b70e4c0fa496eb735476aa430611c/c.html,3,656,756,763,1,40,1343,0.0,,
1036673475,20220330,202203,2022,2022.2466,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,46,46,4,1,7.0,69,20,66,-2.49791881243701,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,20220330,https://www.nottinghampost.com/news/uk-world-news/kyiv-under-attack-hours-after-6879069,20220330004500,20220330011500,1,ecns.cn,http://www.ecns.cn/news/2022-03-30/detail-ihawymkm2556225.shtml,2,179,164,150,0,40,834,2.18978102189781,,
1036695579,20220330,202203,2022,2022.2466,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,1,30,30,3,1,4.0,46,7,46,-2.03309724948611,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20220330,https://flipboard.com/topic/news/trump-brazenly-asks-putin-to-release-dirt-about-biden-s-family/a-_LIXm0x5QtWCzc3ykA2Cag:a:43591897-aac1f56cfd%2Fcnn.com,20220330034500,20220330230000,1,haitian-truth.org,http://www.haitian-truth.org/2022/03/30/,1,168,185,202,1,80,207,5.0,,
1036737322,20220330,202203,2022,2022.2466,RUS,RUSSIA,RUS,,,,,,,,EUR,EUROPE,EUR,,,,,,,,1,70,70,7,2,7.0,4,1,4,-2.06185567010309,4,"Mallnow, Brandenburg, Germany",GM,GM11,52.45,14.5,-1822775,1,Ukraine,UP,UP,49.0,32.0,UP,1,Russia,RS,RS,60.0,100.0,RS,20220330,http://www.koreatimes.co.kr/www/world/2022/03/501_326448.html,20220330093000,20220330093000,1,koreatimes.co.kr,http://www.koreatimes.co.kr/www/world/2022/03/501_326448.html,5,1493,1554,1527,0,40,1963,-2.06185567010309,,
1036864454,20220330,202203,2022,2022.2466,RUSGOV,RUSSIAN,RUS,,,,,GOV,,,RUSGOV,VLADIMIR PUTIN,RUS,,,,,GOV,,,1,20,20,2,1,3.0,4,1,4,-3.58166189111748,1,Ukraine,UP,UP,49.0,32.0,UP,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,1,Ukraine,UP,UP,49.0,32.0,UP,20220330,http://www.msn.com/en-us/news/politics/white-house-dismisses-trump-s-appeal-to-putin/ar-AAVGWh6,20220330221500,20220330221500,1,msn.com,http://www.msn.com/en-us/news/politics/white-house-dismisses-trump-s-appeal-to-putin/ar-AAVGWh6,3,789,807,762,1,40,4361,-3.58166189111748,,
1036711100,20220330,202203,2022,2022.2466,ARE,DUBAI,ARE,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,111,111,11,3,-2.0,24,2,24,-3.22836454695798,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,25.2522,55.28,-782831,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20220330,https://www.msn.com/en-us/news/world/emirates-says-it-will-continue-flying-to-russia-as-long-as-the-dubai-government-tells-it-to-weeks-after-major-airlines-suspended-operations-to-the-country/ar-AAVEldr,20220330061500,20220330063000,1,msn.com,http://www.msn.com/en-us/news/world/emirates-says-it-will-continue-flying-to-russia-as-long-as-the-dubai-government-tells-it-to-weeks-after-major-airlines-suspended-operations-to-the-country/ar-AAVEldr,8,1576,1642,1632,1,60,2261,-3.27455919395466,,
