GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1014400672,20211115,202111,2021,2021.863,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,RUS,RUSSIA,RUS,,,,,,,,1,130,130,13,3,-4.4,18,2,18,-4.30495013539396,4,"Donbass, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,4,"Donbass, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,4,"Donbass, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,20211115,https://www.msn.com/en-xl/europe/top-stories/nato-warns-russia-over-ukraine-troop-build-up/ar-AAQIGj0,20211115124500,20211115163000,1,msn.com,http://www.msn.com/en-nz/news/world/nato-chief-warns-russia-against-further-provocation-amid-ukraine-tensions/ar-AAQJkqf,1,0,17,11,1,80,4304,-4.08163265306122,,
1014405218,20211115,202111,2021,2021.863,DEU,GERMANY,DEU,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,25,25,2,1,-0.3,10,1,10,-8.40336134453782,1,Germany,GM,GM,51.5,10.5,GM,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20211115,"https://english.ahram.org.eg/NewsContent/2/9/439674/World/International/NATO-chief,-German-FM-concerned-about-Russian-move.aspx",20211115131500,20211115131500,1,ahram.org.eg,"https://english.ahram.org.eg/NewsContent/2/9/439674/World/International/NATO-chief,-German-FM-concerned-about-Russian-move.aspx",3,316,345,339,1,100,715,-8.40336134453782,,
1014371387,20211115,202111,2021,2021.863,RUS,RUSSIAN,RUS,,,,,,,,BLR,MINSK,BLR,,,,,,,,1,172,172,17,4,-5.0,10,1,10,-6.98324022346369,1,Russia,RS,RS,60.0,100.0,RS,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,53.9,27.5667,-1946324,20211115,https://menafn.com/1103172435/Ukraine-Nineteen-ceasefire-violations-recorded-in-JFO-area-over-past-day,20211115090000,20211115090000,1,menafn.com,https://menafn.com/1103172435/Ukraine-Nineteen-ceasefire-violations-recorded-in-JFO-area-over-past-day,2,270,359,342,1,100,2380,-6.98324022346369,,
1014428544,20211115,202111,2021,2021.863,ARM,YEREVAN,ARM,,,,,,,,RUS,VLADIMIR,RUS,,,,,,,,1,43,43,4,1,2.8,12,1,12,3.83597883597883,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20211115,https://news.am/eng/news/672510.html,20211115154500,20211115154500,1,news.am,https://news.am/eng/news/672510.html,2,390,287,382,1,60,854,3.7037037037037,,
1014428544,20211115,202111,2021,2021.863,ARM,YEREVAN,ARM,,,,,,,,RUS,VLADIMIR,RUS,,,,,,,,1,43,43,4,1,2.8,12,1,12,3.83597883597883,4,"Yerevan, Yerevan*, Armenia",AM,AM11,40.1811,44.5136,-2325645,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20211115,https://news.am/eng/news/672510.html,20211115154500,20211115174500,1,news.am,https://news.am/eng/news/672512.html,3,345,242,337,1,60,759,3.96825396825397,,
1014439906,20211115,202111,2021,2021.863,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,51,51,5,1,3.4,4,1,4,3.72881355932204,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Lugansk, Luhans'ka Oblast', Ukraine",UP,UP14,48.567,39.3171,-1045160,4,"Lugansk, Luhans'ka Oblast', Ukraine",UP,UP14,48.567,39.3171,-1045160,20211115,https://tass.com/world/1361639,20211115164500,20211115164500,1,tass.com,https://tass.com/world/1361639,2,116,251,201,0,40,1878,3.72881355932204,,
1014341075,20211115,202111,2021,2021.863,FRA,FRENCH,FRA,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,46,46,4,1,7.0,20,2,20,-5.10529301828861,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,20211115,https://www.france24.com/en/americas/20211115-blinken-speaks-with-french-fm-le-drian-on-russian-military-activity-in-ukraine,20211115030000,20211115030000,1,france24.com,https://www.france24.com/en/americas/20211115-blinken-speaks-with-french-fm-le-drian-on-russian-military-activity-in-ukraine,1,20,71,8,1,100,1410,-5.28634361233481,,
1014341075,20211115,202111,2021,2021.863,FRA,FRENCH,FRA,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,46,46,4,1,7.0,20,2,20,-5.10529301828861,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,20211115,https://www.france24.com/en/americas/20211115-blinken-speaks-with-french-fm-le-drian-on-russian-military-activity-in-ukraine,20211115030000,20211115040000,1,msn.com,https://www.msn.com/en-gb/news/world/blinken-speaks-with-french-fm-le-drian-on-russian-military-activity-in-ukraine/ar-AAQHO4p,1,20,71,8,1,100,1654,-4.92424242424242,,
1014450998,20211115,202111,2021,2021.863,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,RUS,RUSSIA,RUS,,,,,,,,1,26,26,2,1,4.0,6,1,6,-2.63736263736264,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,20211115,https://www.newsweek.com/nato-asks-russia-transparent-military-moves-eu-unconvinced-ukraine-invasion-1649345,20211115180000,20211115180000,1,newsweek.com,https://www.newsweek.com/nato-asks-russia-transparent-military-moves-eu-unconvinced-ukraine-invasion-1649345,2,92,142,132,1,60,2808,-2.63736263736264,,
1014442322,20211115,202111,2021,2021.863,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,12,12,1,1,-0.4,8,1,8,2.77777777777778,1,Russia,RS,RS,60.0,100.0,RS,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,1,Russia,RS,RS,60.0,100.0,RS,20211115,https://www.onenewspage.com/n/Europe/1zn4kjct9z/US-France-discuss-Russian-military-activity-in-Ukraine.htm,20211115170000,20211115170000,1,onenewspage.com,https://www.onenewspage.com/n/Europe/1zn4kjct9z/US-France-discuss-Russian-military-activity-in-Ukraine.htm,2,107,160,71,1,80,200,2.77777777777778,,
