GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1019388437,20211216,202112,2021,2021.9479,RUS,MOSCOW,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,60,60,6,2,6.0,20,2,20,-1.2354230836483,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20211216,https://www.chinadailyhk.com/article/252017,20211216064500,20211216101500,1,chinamil.com.cn,http://english.chinamil.com.cn/view/2021-12/16/content_10115608.htm,2,66,175,161,1,100,1542,-0.80971659919028,,
1019496138,20211216,202112,2021,2021.9479,IGOEUREEC,EUROPEAN PARLIAMENT,EUR,EEC,,,,IGO,,,UKR,UKRAINIAN,UKR,,,,,,,,1,111,111,11,3,-2.0,10,1,10,-2.62697022767076,4,"Donbas, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,4,"Donbas, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,4,"Donbas, Ukraine (general), Ukraine",UP,UP00,48.5,38.5,-1038077,20211216,http://euromaidanpress.com/2021/12/16/the-european-parliament-calls-to-disconnect-russia-from-swift-in-the-event-of-a-new-invasion-of-ukraine/,20211216201500,20211216201500,1,euromaidanpress.com,http://euromaidanpress.com/2021/12/16/the-european-parliament-calls-to-disconnect-russia-from-swift-in-the-event-of-a-new-invasion-of-ukraine/,2,387,472,411,1,100,3556,-2.62697022767076,,
1019489635,20211216,202112,2021,2021.9479,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,RUS,RUSSIA,RUS,,,,,,,,0,130,130,13,3,-4.4,10,1,10,-5.90476190476191,1,United Kingdom,UK,UK,54.0,-4.0,UK,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,1,United Kingdom,UK,UK,54.0,-4.0,UK,20211216,http://www.msn.com/en-nz/news/world/how-a-court-case-may-have-given-away-that-russia-has-troops-in-ukraine/ar-AART063,20211216193000,20211216193000,1,msn.com,http://www.msn.com/en-nz/news/world/how-a-court-case-may-have-given-away-that-russia-has-troops-in-ukraine/ar-AART063,13,2820,2938,2868,1,100,3241,-5.90476190476191,,
1019406034,20211216,202112,2021,2021.9479,RUS,MOSCOW,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,16,16,1,1,-2.0,168,21,168,-6.72645739910314,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,20211216,https://richmond.com/news/national/govt-and-politics/eu-hopes-to-avoid-ukraine-war-with-talks-sanctions-threat/article_fd9939a0-43cb-5b06-990e-95ef5e0bc592.html,20211216093000,20211216104500,1,billingsgazette.com,https://billingsgazette.com/news/national/govt-and-politics/eu-hopes-to-avoid-ukraine-war-with-talks-sanctions-threat/article_75325ef1-4ca3-5983-a05a-2a8dec47496f.html,6,1011,1057,1018,1,80,2759,-6.72645739910314,,
1019406034,20211216,202112,2021,2021.9479,RUS,MOSCOW,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,16,16,1,1,-2.0,168,21,168,-6.72645739910314,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,20211216,https://richmond.com/news/national/govt-and-politics/eu-hopes-to-avoid-ukraine-war-with-talks-sanctions-threat/article_fd9939a0-43cb-5b06-990e-95ef5e0bc592.html,20211216093000,20211216094500,1,buffalonews.com,https://buffalonews.com/news/national/govt-and-politics/eu-hopes-to-avoid-ukraine-war-with-talks-sanctions-threat/article_264dd75f-9394-5a6e-8a81-6e9fc8b108cb.html,6,1011,1057,1018,1,80,2759,-6.72645739910314,,
1019406034,20211216,202112,2021,2021.9479,RUS,MOSCOW,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,16,16,1,1,-2.0,168,21,168,-6.72645739910314,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,20211216,https://richmond.com/news/national/govt-and-politics/eu-hopes-to-avoid-ukraine-war-with-talks-sanctions-threat/article_fd9939a0-43cb-5b06-990e-95ef5e0bc592.html,20211216093000,20211216094500,1,dailyprogress.com,https://dailyprogress.com/news/national/govt-and-politics/eu-hopes-to-avoid-ukraine-war-with-talks-sanctions-threat/article_2545a38b-3be5-5e3d-8fe9-1b17234b608b.html,6,1011,1057,1018,1,80,2759,-6.72645739910314,,
1019406034,20211216,202112,2021,2021.9479,RUS,MOSCOW,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,16,16,1,1,-2.0,168,21,168,-6.72645739910314,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,20211216,https://richmond.com/news/national/govt-and-politics/eu-hopes-to-avoid-ukraine-war-with-talks-sanctions-threat/article_fd9939a0-43cb-5b06-990e-95ef5e0bc592.html,20211216093000,20211216094500,1,fredericksburg.com,https://fredericksburg.com/news/national/govt-and-politics/eu-hopes-to-avoid-ukraine-war-with-talks-sanctions-threat/article_c7af8ca5-9b70-564b-b657-6c2233a5e231.html,6,1011,1057,1018,1,80,2759,-6.72645739910314,,
1019374999,20211216,202112,2021,2021.9479,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,51,51,5,1,3.4,10,1,10,-1.5,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20211216,https://hotair.com/headlines/2021/12/15/we-shouldnt-go-to-war-over-taiwan-n435580,20211216041500,20211216041500,1,hotair.com,https://hotair.com/headlines/2021/12/15/we-shouldnt-go-to-war-over-taiwan-n435580,3,590,671,637,1,100,1204,-1.5,,
1019406034,20211216,202112,2021,2021.9479,RUS,MOSCOW,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,16,16,1,1,-2.0,168,21,168,-6.72645739910314,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,20211216,https://richmond.com/news/national/govt-and-politics/eu-hopes-to-avoid-ukraine-war-with-talks-sanctions-threat/article_fd9939a0-43cb-5b06-990e-95ef5e0bc592.html,20211216093000,20211216094500,1,journalstar.com,https://journalstar.com/news/national/govt-and-politics/eu-hopes-to-avoid-ukraine-war-with-talks-sanctions-threat/article_dface420-d239-5df4-a907-f14c3e24beb1.html,6,1011,1057,1018,1,80,2759,-6.72645739910314,,
1019406034,20211216,202112,2021,2021.9479,RUS,MOSCOW,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,16,16,1,1,-2.0,168,21,168,-6.72645739910314,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Crimean Peninsula, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,20211216,https://richmond.com/news/national/govt-and-politics/eu-hopes-to-avoid-ukraine-war-with-talks-sanctions-threat/article_fd9939a0-43cb-5b06-990e-95ef5e0bc592.html,20211216093000,20211216093000,1,madison.com,https://madison.com/news/national/govt-and-politics/eu-hopes-to-avoid-ukraine-war-with-talks-sanctions-threat/article_9c5933e8-7602-5534-8231-a489118095f7.html,6,1011,1057,1018,1,80,2759,-6.72645739910314,,
