GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1048314256,20220608,202206,2022,2022.4329,CHE,SWISS,CHE,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,1,80,80,8,2,5.0,13,4,13,-3.85828851203498,1,Switzerland,SZ,SZ,47.0,8.0,SZ,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20220608,https://www.clevelandjewishnews.com/jta/moscow-s-chief-rabbi-in-exile-after-refusing-to-back-putin-s-war-on-ukraine/article_a5972407-6d33-5367-984e-9b9c4f46cff5.html,20220608014500,20220608223000,1,5tjt.com,http://www.5tjt.com/moscows-chief-rabbi-in-exile-after-refusing-to-back-putins-war-on-ukraine-relative-says/,5,1371,1456,1450,1,40,6189,-3.60360360360361,,
1048306983,20220608,202206,2022,2022.4329,RUS,MOSCOW,RUS,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,1,190,190,19,4,-10.0,97,46,97,-3.27770948555037,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20220608,https://kdhnews.com/news/world/russia-claims-advances-in-ukraine-amid-fierce-fighting/article_455d874f-5e92-51c0-a9a4-1106c55acff2.html,20220608004500,20220608081500,1,businessghana.com,http://www.businessghana.com/site/news/politics/264281/Ukraine-war:-Severodonetsk-and-Lysychansk-are-dead-cities-Zelensky,5,1000,1012,951,1,70,3619,-4.72972972972973,,
1048333757,20220608,202206,2022,2022.4329,UKR,UKRAINE,UKR,,,,,,,,RUSMIL,RUSSIA,RUS,,,,,MIL,,,1,20,20,2,1,3.0,30,2,30,-0.442583772377783,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20220608,http://www.euronews.com/my-europe/2022/06/08/ukraine-war-live-zelenskyy-promises-heroic-defence-of-sievierodonetsk,20220608050000,20220608094500,1,euronews.com,http://www.euronews.com/2022/06/08/ukraine-war-live-zelenskyy-promises-heroic-defence-of-sievierodonetsk,4,463,514,471,1,100,686,0.84033613445378,,
1048333757,20220608,202206,2022,2022.4329,UKR,UKRAINE,UKR,,,,,,,,RUSMIL,RUSSIA,RUS,,,,,MIL,,,1,20,20,2,1,3.0,30,2,30,-0.442583772377783,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20220608,http://www.euronews.com/my-europe/2022/06/08/ukraine-war-live-zelenskyy-promises-heroic-defence-of-sievierodonetsk,20220608050000,20220608050000,1,euronews.com,http://www.euronews.com/my-europe/2022/06/08/ukraine-war-live-zelenskyy-promises-heroic-defence-of-sievierodonetsk,3,464,515,472,1,100,686,0.84033613445378,,
1048441420,20220608,202206,2022,2022.4329,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,0,36,36,3,1,4.0,32,1,16,-5.37669055466254,4,"Kherson, Khersons'ka Oblast', Ukraine",UP,UP08,46.6558,32.6178,-1041356,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20220608,http://www.msn.com/en-nz/news/world/ukraine-resistance-targets-russian-leaders-in-first-terror-attack-in-occupied-area/ar-AAYdIaT,20220608173000,20220608173000,1,msn.com,http://www.msn.com/en-nz/news/world/ukraine-resistance-targets-russian-leaders-in-first-terror-attack-in-occupied-area/ar-AAYdIaT,22,6046,6098,6001,0,100,7571,-5.45158665581774,,
1048443522,20220608,202206,2022,2022.4329,IGOEUREEC,THE EU,EUR,EEC,,,,IGO,,,UKR,UKRAINIAN,UKR,,,,,,,,0,14,14,1,1,0.0,12,2,12,-2.64248930784673,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20220608,http://www.msn.com/en-us/news/world/can-the-standoff-over-ukraine-s-grain-exports-be-resolved/ar-AAYelUb,20220608174500,20220608174500,1,msn.com,http://www.msn.com/en-us/news/world/can-the-standoff-over-ukraine-s-grain-exports-be-resolved/ar-AAYelUb,11,2425,2476,2435,1,60,3710,-2.63157894736842,,
1048435656,20220608,202206,2022,2022.4329,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,51,51,5,1,3.4,8,2,8,-7.59147219821377,4,"Severodonetsk, Luhans'ka Oblast', Ukraine",UP,UP14,48.9483,38.4917,-1055854,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20220608,http://www.msn.com/en-us/news/world/russia-claims-ukrainian-military-suffering-significant-losses-in-donbas/ar-AAYdPzX,20220608170000,20220608170000,1,msn.com,http://www.msn.com/en-us/news/world/russia-claims-ukrainian-military-suffering-significant-losses-in-donbas/ar-AAYdPzX,4,1199,1091,1119,0,40,1711,-7.49063670411985,,
1048433307,20220608,202206,2022,2022.4329,RUSMIL,RUSSIAN,RUS,,,,,MIL,,,UKR,UKRAINIAN,UKR,,,,,,,,0,190,190,19,4,-10.0,30,2,30,-4.31638312248707,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Luhansk, Luhans'ka Oblast', Ukraine",UP,UP14,48.567,39.3171,-1045160,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20220608,https://www.newsweek.com/russian-attack-helicopter-destroys-ukrainian-armored-vehicles-military-infrastructure-1713966,20220608164500,20220608214500,1,msn.com,http://www.msn.com/en-us/news/world/russian-attack-helicopter-destroys-ukrainian-armored-vehicles-military-infrastructure/ar-AAYee14,13,2703,2631,2743,1,100,3586,-4.34782608695652,,
1048336671,20220608,202206,2022,2022.4329,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,90,90,9,2,-2.0,40,3,40,1.83919307740638,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20220608,http://www.padovanews.it/2022/06/08/electric-fuse-market-research-report-by-type-voltage-current-end-user-industry-region-global-forecast-to-2027-cumulative-impact-of-covid-19/,20220608053000,20220608053000,1,padovanews.it,http://www.padovanews.it/2022/06/08/electric-fuse-market-research-report-by-type-voltage-current-end-user-industry-region-global-forecast-to-2027-cumulative-impact-of-covid-19/,4,3294,3301,3337,1,100,8865,1.9559902200489,,
1048428610,20220608,202206,2022,2022.4329,UKR,UKRAINE,UKR,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,1,112,112,11,3,-2.0,108,12,108,-4.97818316447135,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20220608,https://www.srilankasource.com/news/272579642/grain-burned-by-ukrainian-nationalists-moscow,20220608161500,20220608171500,1,21stcenturywire.com,https://21stcenturywire.com/2022/06/08/ukrainian-nazis-burn-50000-tons-of-grain-in-mariupol/,9,2284,2294,2315,1,100,3903,-7.25806451612903,,
